รร.	NN	B	B_CLS
เรียน	VV	O	I_CLS
หนังสือ	NN	O	I_CLS
เป็น	VV	O	I_CLS
ผู้	FX	O	I_CLS
ปลูก	VV	O	E_CLS
และ	CC	O	B_CLS
ดูแล	VV	O	E_CLS

ส่วน	CC	O	B_CLS
ผล	NN	O	I_CLS
ผลิต	VV	O	E_CLS
ที่	CC	O	B_CLS
ได้	VV	O	I_CLS
จะ	AX	O	I_CLS
นำ	VV	O	I_CLS
มา	AV	O	I_CLS
ใช้	VV	O	I_CLS
บริโภค	VV	O	I_CLS
ภายใน	PS	O	I_CLS
โรงเรียน	NN	O	E_CLS
_	PU	O	O
เพื่อ	CC	O	B_CLS
เป็น	VV	O	I_CLS
การ	FX	O	I_CLS
ลด	VV	O	I_CLS
ค่า	NN	O	I_CLS
ใช้จ่าย	VV	O	E_CLS
และ	CC	O	B_CLS
ฝึกฝน	VV	O	E_CLS
ให้	CC	O	B_CLS
เด็ก	NN	O	I_CLS
ๆ	PU	O	I_CLS
_	PU	O	I_CLS
มี	VV	O	I_CLS
ทักษะ	NN	O	I_CLS
ใน	PS	O	I_CLS
การ	FX	O	I_CLS
ประกอบอาชีพ	VV	O	I_CLS
ตั้งแต่	PS	O	I_CLS
เด็ก	NN	O	E_CLS

ที่	CC	O	B_CLS
สำคัญ	VV	O	I_CLS
_	PU	O	I_CLS
โรงเรียน	NN	O	I_CLS
ยัง	CC	O	I_CLS
มี	VV	O	I_CLS
แผน	NN	O	I_CLS
จะ	AX	O	I_CLS
ดึง	VV	O	I_CLS
พ่อแม่	NN	O	I_CLS
เด็ก	NN	O	I_CLS
ชน	NN	O	I_CLS
เผ่า	NN	O	I_CLS
ตองเหลือง	NN	O	I_CLS
เหล่า	CL	O	I_CLS
นี้	AJ	O	I_CLS
มา	AV	O	I_CLS
ร่วม	VV	O	I_CLS
เรียนรู้	VV	O	I_CLS
การ	FX	O	I_CLS
ทำ	VV	O	I_CLS
เกษตร	NN	O	E_CLS
_	PU	O	O
เพื่อ	CC	O	B_CLS
ให้	CC	O	I_CLS
นำ	VV	O	I_CLS
ความรู้	NN	O	E_CLS
ที่	CC	O	B_CLS
ได้	VV	O	I_CLS
กลับ	VV	O	I_CLS
ไป	AV	O	I_CLS
พัฒนา	VV	O	I_CLS
วิถี	NN	O	I_CLS
ชีวิต	NN	O	E_CLS
และ	CC	O	B_CLS
ความ	FX	O	I_CLS
เป็นอยู่	VV	O	E_CLS

จาก	PS	O	B_CLS
เดิม	AV	O	I_CLS
ชน	NN	O	I_CLS
เผ่า	NN	O	I_CLS
เหล่า	CL	O	I_CLS
นี้	AJ	O	I_CLS
ไม่	NG	O	I_CLS
มี	VV	O	I_CLS
ความรู้	NN	O	I_CLS
ความ	FX	O	I_CLS
สามารถ	VV	O	I_CLS
ใน	PS	O	I_CLS
การ	FX	O	I_CLS
ปลูก	VV	O	I_CLS
พืช	NN	O	I_CLS
_	PU	O	I_CLS
ผัก	NN	O	E_CLS
_	PU	O	O
หรือ	CC	O	B_CLS
เลี้ยง	VV	O	I_CLS
สัตว์	NN	O	E_CLS

แต่	CC	O	B_CLS
หาก	CC	O	I_CLS
ได้รับการ	FX	O	I_CLS
ฝึกฝน	VV	O	E_CLS
และ	CC	O	B_CLS
สามารถ	AX	O	I_CLS
ทำ	VV	O	I_CLS
ได้	AX	O	I_CLS
ด้วย	PS	O	I_CLS
ตัวเอง	PR	O	I_CLS
_	PU	O	I_CLS
จะ	AX	O	I_CLS
ช่วย	VV	O	E_CLS
ให้	CC	O	B_CLS
ชน	NN	O	I_CLS
เผ่า	NN	O	I_CLS
เหล่า	CL	O	I_CLS
นี้	AJ	O	I_CLS
สามารถ	AX	O	I_CLS
ประกอบอาชีพ	VV	O	I_CLS
ได้	AX	O	E_CLS
_	PU	O	O
โดย	CC	O	B_CLS
ไม่	NG	O	I_CLS
ต้อง	AX	O	I_CLS
ไป	AV	O	I_CLS
รับ	VV	O	I_CLS
จ้าง	VV	O	E_CLS

ซึ่ง	CC	O	B_CLS
ใน	PS	O	I_CLS
อนาคต	NN	O	I_CLS
จะ	AX	O	I_CLS
ทำให้	CC	O	I_CLS
วิถี	NN	O	I_CLS
ชีวิต	NN	O	I_CLS
และ	CC	O	I_CLS
ความ	FX	O	I_CLS
เป็นอยู่	VV	O	I_CLS
ของ	PS	O	I_CLS
เขา	PR	O	I_CLS
ดี	VV	O	I_CLS
ขึ้น	AV	O	I_CLS
ด้วย	AV	O	E_CLS

ช่วง	NN	O	B_CLS
แรก	NU	O	I_CLS
ๆ	PU	O	I_CLS
_	PU	O	I_CLS
ที่	CC	O	I_CLS
โรงเรียน	NN	O	I_CLS
รับ	VV	O	I_CLS
เด็ก	NN	O	I_CLS
ชน	NN	O	I_CLS
เผ่า	NN	O	I_CLS
ตองเหลือง	NN	O	I_CLS
มา	AV	O	I_CLS
เรียน	VV	O	I_CLS
_	PU	O	I_CLS
ร่างกาย	NN	O	I_CLS
ผ่ายผอม	VV	O	I_CLS
แคระ	VV	O	I_CLS
แกร็น	VV	O	I_CLS
กว่า	PS	O	I_CLS
เด็ก	NN	O	I_CLS
ปกติ	VV	O	I_CLS
_	PU	O	I_CLS
ผมเผ้า	NN	O	I_CLS
รุงรัง	VV	O	I_CLS
_	PU	O	I_CLS
ไม่	NG	O	I_CLS
รู้	VV	O	I_CLS
จัดการ	VV	O	I_CLS
อาบ	VV	O	I_CLS
น้ำ	NN	O	E_CLS
และ	CC	O	B_CLS
แปรง	VV	O	I_CLS
ฟัน	NN	O	E_CLS

เมื่อ	CC	O	B_CLS
มา	AV	O	I_CLS
เรียน	VV	O	I_CLS
ร่วมกับ	PS	O	I_CLS
เด็ก	NN	O	I_CLS
ปกติ	VV	O	I_CLS
ระยะแรก	NN	O	I_CLS
มี	VV	O	I_CLS
ปัญหา	NN	O	I_CLS
ใน	PS	O	I_CLS
การ	FX	O	I_CLS
เข้า	VV	O	I_CLS
สังคม	NN	O	I_CLS
พอสมควร	AV	O	E_CLS
_	PU	O	O
เพราะ	CC	O	B_CLS
เด็ก	NN	O	I_CLS
เหล่า	CL	O	I_CLS
นี้	AJ	O	I_CLS
มี	VV	O	I_CLS
กลิ่น	NN	O	I_CLS
ตัว	NN	O	I_CLS
เหม็น	VV	O	E_CLS

แต่	CC	O	B_CLS
หลังจาก	CC	O	I_CLS
โรงเรียน	NN	O	I_CLS
ดึง	VV	O	I_CLS
เด็ก	NN	O	I_CLS
ชน	NN	O	I_CLS
เผ่า	NN	O	I_CLS
ตองเหลือง	NN	O	I_CLS
มา	AV	O	I_CLS
เรียน	VV	O	E_CLS
และ	CC	O	B_CLS
แจก	VV	O	I_CLS
อาหาร	NN	O	I_CLS
-	PU	O	I_CLS
นม	NN	O	I_CLS
กล่อง	NN	O	E_CLS
ให้	CC	O	B_CLS
รับประทาน	VV	O	I_CLS
_	PU	O	I_CLS
ร่างกาย	NN	O	I_CLS
เริ่ม	VV	O	I_CLS
เจริญเติบโต	VV	O	I_CLS
ตาม	PS	O	I_CLS
วัย	NN	O	E_CLS
และ	CC	O	B_CLS
มี	VV	O	I_CLS
พัฒนา	VV	O	I_CLS
การที่	CC	O	I_CLS
ดี	VV	O	I_CLS
ขึ้น	AV	O	E_CLS
_	PU	O	O
เช่น	CC	O	B_CLS
_	PU	O	O
การ	FX	O	B_CLS
เรียนรู้	VV	O	I_CLS
วิธี	NN	O	I_CLS
แปรง	VV	O	I_CLS
ฟัน	NN	O	I_CLS
_	PU	O	I_CLS
การ	FX	O	I_CLS
ทำความสะอาด	VV	O	I_CLS
ร่างกาย	NN	O	E_CLS
และ	CC	O	B_CLS
การ	FX	O	I_CLS
เข้า	VV	O	I_CLS
สังคม	NN	O	I_CLS
กับ	PS	O	I_CLS
เพื่อนฝูง	NN	O	E_CLS

จน	CC	O	B_CLS
ปัจจุบัน	NN	O	I_CLS
ทั้ง	CC	O	I_CLS
เด็ก	NN	O	I_CLS
ปกติ	VV	O	E_CLS
และ	CC	O	B_CLS
เด็ก	NN	O	I_CLS
ชน	NN	O	I_CLS
เผ่า	NN	O	I_CLS
ตองเหลือง	NN	O	I_CLS
สามารถ	AX	O	I_CLS
เรียน	VV	O	E_CLS
และ	CC	O	B_CLS
เล่น	VV	O	I_CLS
กัน	AV	O	I_CLS
ได้	AX	O	I_CLS
เป็น	VV	O	I_CLS
อย่าง	FX	O	I_CLS
ดี	VV	O	I_CLS
_	PU	O	I_CLS
ไม่	NG	O	I_CLS
มีการ	FX	O	I_CLS
แบ่งแยก	VV	O	I_CLS
_	PU	O	I_CLS
นาย	NN	B_TTL	I_CLS
พนมพันธ์	NN	B_PER	E_CLS

นาย	NN	B_TTL	B_CLS
อนันต์	NN	B_PER	I_CLS
_	PU	I_PER	I_CLS
ปัญจา	NN	E_PER	I_CLS
_	PU	O	I_CLS
อายุ	NN	O	I_CLS
_	PU	O	I_CLS
31	NU	B_MEA	I_CLS
_	PU	I_MEA	I_CLS
ปี	CL	E_MEA	I_CLS
_	PU	O	I_CLS
ผู้	FX	O	I_CLS
ช่วย	VV	O	I_CLS
ผู้ใหญ่บ้าน	NN	O	I_CLS
_	PU	O	I_CLS
หมู่	NN	B_LOC	I_CLS
_	PU	I_LOC	I_CLS
8	NU	E_LOC	I_CLS
_	PU	O	I_CLS
ต.	NN	B_LOC	I_CLS
สะเอียบ	NN	E_LOC	I_CLS
_	PU	O	I_CLS
อ.	NN	B_LOC	I_CLS
สอง	NN	E_LOC	I_CLS
_	PU	O	I_CLS
จ.	NN	B_LOC	I_CLS
แพร่	NN	E_LOC	I_CLS
กล่าว	VV	O	I_CLS
ว่า	CC	O	E_CLS
_	PU	O	O
ตน	PR	O	B_CLS
ทำ	VV	O	I_CLS
อาชีพ	NN	O	I_CLS
ปลูก	VV	O	I_CLS
ข้าวโพด	NN	O	I_CLS
_	PU	O	I_CLS
มี	VV	O	I_CLS
ไร่	NN	O	I_CLS
ข้าวโพด	NN	O	I_CLS
ประมาณ	AJ	O	I_CLS
_	PU	O	I_CLS
60	NU	B_MEA	I_CLS
_	PU	O	I_CLS
ไร่	CL	B_MEA	E_CLS

แรก	NU	O	B_CLS
ๆ	PU	O	I_CLS
_	PU	O	I_CLS
ก็	CC	O	I_CLS
ทำ	VV	O	I_CLS
เอง	AV	O	E_CLS
และ	CC	O	B_CLS
จ้าง	VV	O	I_CLS
คนใน	NN	O	I_CLS
หมู่บ้าน	NN	O	I_CLS
มา	AV	O	I_CLS
ทำ	VV	O	I_CLS
_	PU	O	I_CLS
แต่	CC	O	I_CLS
ใน	PS	O	I_CLS
ช่วง	NN	O	I_CLS
_	PU	O	I_CLS
4-5	NU	B_MEA	I_CLS
_	PU	I_MEA	I_CLS
ปี	CL	E_MEA	I_CLS
ที่	CC	O	I_CLS
ผ่าน	VV	O	I_CLS
มา	AV	O	I_CLS
_	PU	O	I_CLS
ชน	NN	O	I_CLS
เผ่า	NN	O	I_CLS
ตองเหลือง	NN	O	I_CLS
ได้	AX	O	I_CLS
ออก	AV	O	I_CLS
มา	AV	O	I_CLS
รับ	VV	O	I_CLS
จ้าง	VV	O	I_CLS
ชาวบ้าน	NN	O	I_CLS
เก็บ	VV	O	I_CLS
ข้าวโพด	NN	O	E_CLS

ซึ่ง	CC	O	B_CLS
ชาวบ้าน	NN	O	I_CLS
ส่วนใหญ่	NN	O	I_CLS
จะ	AX	O	I_CLS
ให้	VV	O	I_CLS
เงิน	NN	O	I_CLS
ค่า	NN	O	I_CLS
จ้าง	VV	O	I_CLS
วัน	NN	O	I_CLS
ละ	PS	B_MEA	I_CLS
_	PU	O	I_CLS
50	NU	B_MEA	I_CLS
-	PU	O	I_CLS
100	NU	B_MEA	I_CLS
_	PU	O	I_CLS
บาท	NN	B_MEA	I_CLS
_	PU	O	I_CLS
รวม	VV	O	I_CLS
กับ	PS	O	I_CLS
เลี้ยง	VV	O	I_CLS
อาหาร	NN	O	I_CLS
กลาง	NN	O	I_CLS
วัน	NN	O	E_CLS

หลังจาก	CC	O	B_CLS
รับ	VV	O	I_CLS
จ้าง	VV	O	I_CLS
เสร็จ	VV	O	I_CLS
แล้ว	AX	O	I_CLS
ใน	PS	O	I_CLS
ช่วง	NN	O	I_CLS
เย็น	NN	O	I_CLS
ชน	NN	O	I_CLS
เผ่า	NN	O	I_CLS
ตองเหลือง	NN	O	I_CLS
ก็	CC	O	I_CLS
จะ	AX	O	I_CLS
กลับ	VV	O	I_CLS
เข้า	AV	O	I_CLS
ไป	AV	O	I_CLS
อยู่	VV	O	I_CLS
ใน	PS	O	I_CLS
ป่า	NN	O	E_CLS

ฤดู	NN	O	B_CLS
เพาะปลูก	VV	O	E_CLS
และ	CC	O	B_CLS
เก็บเกี่ยว	VV	O	I_CLS
ข้าวโพด	NN	O	I_CLS
จะ	AX	O	I_CLS
เริ่ม	VV	O	I_CLS
ใน	PS	O	I_CLS
เดือน	NN	B_DTM	I_CLS
พฤษภาคม	NN	E_DTM	I_CLS
-	PU	O	I_CLS
กันยายน	NN	O	E_CLS
_	PU	O	O
ซึ่ง	CC	O	B_CLS
มี	VV	O	I_CLS
ระยะ	NN	O	I_CLS
เวลา	NN	O	I_CLS
รวม	VV	O	I_CLS
ประมาณ	AJ	O	I_CLS
_	PU	O	I_CLS
4-5	NU	B_MEA	I_CLS
_	PU	O	I_CLS
เดือน	CL	B_MEA	E_CLS

หลัง	CC	O	B_CLS
สิ้น	VV	O	I_CLS
ฤดู	NN	O	I_CLS
เก็บเกี่ยว	VV	O	I_CLS
แล้ว	AX	O	I_CLS
_	PU	O	I_CLS
ชน	NN	O	I_CLS
เผ่า	NN	O	I_CLS
ตองเหลือง	NN	O	I_CLS
ก็	CC	O	I_CLS
ไม่	NG	O	I_CLS
มี	VV	O	I_CLS
อาชีพ	NN	O	I_CLS
_	PU	O	I_CLS
ต้อง	AX	O	I_CLS
นำ	VV	O	I_CLS
ครอบครัว	NN	O	I_CLS
ออก	VV	O	I_CLS
จาก	PS	O	I_CLS
ป่า	NN	O	I_CLS
เร่ร่อน	VV	O	I_CLS
ไป	AV	O	I_CLS
รับ	VV	O	I_CLS
จ้าง	VV	O	I_CLS
เล็ก	VV	O	I_CLS
ๆ	PU	O	I_CLS
_	PU	O	I_CLS
น้อย	VV	O	I_CLS
ๆ	PU	O	I_CLS
_	PU	O	I_CLS
ตาม	PS	O	I_CLS
หมู่บ้าน	NN	O	I_CLS
ต่าง	AJ	O	I_CLS
ๆ	PU	O	E_CLS
_	PU	O	O
เพื่อ	CC	O	B_CLS
ประทัง	VV	O	I_CLS
ชีวิต	NN	O	E_CLS

จึง	CC	O	B_CLS
คิด	VV	O	I_CLS
ช่วยเหลือ	VV	O	E_CLS
_	PU	O	O
โดย	CC	O	B_CLS
การ	FX	O	I_CLS
ปลูก	VV	O	I_CLS
บ้าน	NN	O	I_CLS
ไว้	VV	O	I_CLS
ใน	PS	O	I_CLS
ไร่	NN	O	I_CLS
ข้าวโพด	NN	O	E_CLS
ให้	CC	O	B_CLS
ชน	NN	O	I_CLS
เผ่า	NN	O	I_CLS
เหล่า	CL	O	I_CLS
นี้	AJ	O	I_CLS
ได้	AX	O	I_CLS
อยู่	VV	O	I_CLS
เป็น	VV	O	I_CLS
หลักแหล่ง	NN	O	E_CLS
_	PU	O	O
และ	CC	O	B_CLS
จะ	AX	O	I_CLS
สอน	VV	O	E_CLS
ให้	CC	O	B_CLS
เขา	PR	O	I_CLS
รู้จัก	VV	O	I_CLS
ทำการ	VV	O	I_CLS
เกษตร	NN	O	E_CLS
_	PU	O	O
เพื่อ	CC	O	B_CLS
ให้	CC	O	I_CLS
ดำรง	VV	O	I_CLS
ชีวิต	NN	O	I_CLS
อยู่	VV	O	I_CLS
ได้	AX	O	E_CLS
และ	CC	O	B_CLS
สามารถ	AX	O	I_CLS
เลี้ยงดู	VV	O	I_CLS
ครอบครัว	NN	O	E_CLS

รวม	VV	O	E_CLS
ทั้ง	CC	O	B_CLS
ให้	CC	O	I_CLS
ลูก	NN	O	I_CLS
ๆ	PU	O	I_CLS
_	PU	O	I_CLS
ไป	AV	O	I_CLS
เรียน	VV	O	I_CLS
หนังสือ	NN	O	I_CLS
ที่	PS	O	I_CLS
โรงเรียน	NN	O	I_CLS
_	PU	O	I_CLS
แทน	VV	O	E_CLS
ที่	CC	O	B_CLS
จะ	AX	O	I_CLS
หอบ	VV	O	I_CLS
ครอบครัว	NN	O	I_CLS
ออก	VV	O	I_CLS
จาก	PS	O	I_CLS
ป่า	NN	O	I_CLS
เร่ร่อน	VV	O	I_CLS
ไป	AV	O	E_CLS
โดย	CC	O	B_CLS
ไม่	NG	O	I_CLS
มี	VV	O	I_CLS
_	PU	O	I_CLS
นาย	NN	B_TTL	I_CLS
อนันต์	NN	B_PER	E_CLS

ทั้งนี้	CC	O	B_CLS
_	PU	O	I_CLS
ยอมรับ	VV	O	E_CLS
ว่า	CC	O	B_CLS
การ	FX	O	I_CLS
ดึง	VV	O	I_CLS
ชน	NN	O	I_CLS
เผ่า	NN	O	I_CLS
เหล่า	CL	O	I_CLS
นี้	AJ	O	I_CLS
มา	AV	O	I_CLS
อยู่อาศัย	VV	O	I_CLS
ใน	PS	O	I_CLS
ชุมชน	NN	O	I_CLS
_	PU	O	I_CLS
อาจ	AX	O	E_CLS
ทำให้	CC	O	B_CLS
วิถี	NN	O	I_CLS
ชีวิต	NN	O	I_CLS
ของ	PS	O	I_CLS
ชน	NN	O	I_CLS
เผ่า	NN	O	I_CLS
ตองเหลือง	NN	O	I_CLS
เปลี่ยนแปลง	VV	O	E_CLS
และ	CC	O	B_CLS
ถูก	AX	O	I_CLS
วัฒนธรรม	NN	O	I_CLS
ของ	PS	O	I_CLS
ชุมชน	NN	O	I_CLS
เมือง	NN	O	I_CLS
กลืน	VV	O	I_CLS
วิถี	NN	O	I_CLS
ดั้งเดิม	AJ	O	I_CLS
ไป	VV	O	E_CLS

แต่	CC	O	B_CLS
หาก	CC	O	I_CLS
ไม่	NG	O	I_CLS
ช่วยเหลือ	VV	O	I_CLS
ชน	NN	O	I_CLS
เผ่า	NN	O	I_CLS
ตองเหลือง	NN	O	E_CLS
_	PU	O	O
ก็	CC	O	B_CLS
อาจ	AX	O	I_CLS
ไม่	NG	O	I_CLS
สามารถ	AX	O	I_CLS
ดำรง	VV	O	I_CLS
ชีวิต	NN	O	I_CLS
อยู่	VV	O	I_CLS
ได้	AX	O	E_CLS
_	PU	O	O
เพราะ	CC	O	B_CLS
ปัจจุบัน	NN	O	I_CLS
เขา	PR	O	I_CLS
ได้	AX	O	I_CLS
อพยพ	VV	O	I_CLS
ออก	AV	O	I_CLS
มา	VV	O	I_CLS
จาก	PS	O	I_CLS
ป่า	NN	O	I_CLS
แล้ว	AX	O	E_CLS

เนื่องจาก	CC	O	B_CLS
สภาพ	NN	O	I_CLS
ผืน	NN	O	I_CLS
ป่า	NN	O	I_CLS
ถูก	AX	O	I_CLS
ทำลาย	VV	O	I_CLS
_	PU	O	I_CLS
การ	FX	O	I_CLS
หา	VV	O	I_CLS
ของ	NN	O	I_CLS
ป่า	NN	O	E_CLS
หรือ	CC	O	B_CLS
ใช้	VV	O	I_CLS
ชีวิต	NN	O	I_CLS
อยู่	VV	O	I_CLS
ใน	PS	O	I_CLS
ป่า	NN	O	I_CLS
จึง	CC	O	I_CLS
เป็น	VV	O	I_CLS
ไป	AV	O	I_CLS
ด้วย	PS	O	I_CLS
ความ	FX	O	I_CLS
ยากลำบาก	VV	O	E_CLS

นาย	NN	B_TTL	B_CLS
สม	NN	B_PER	I_CLS
_	PU	I_PER	I_CLS
ศรีผาสุข	NN	E_PER	I_CLS
_	PU	O	I_CLS
ผู้	FX	O	I_CLS
อาวุโส	AJ	O	I_CLS
ชาว	FX	O	I_CLS
เผ่า	NN	O	I_CLS
ตองเหลือง	NN	O	I_CLS
_	PU	O	I_CLS
กล่าว	VV	O	I_CLS
ว่า	CC	O	E_CLS
_	PU	O	O
ปัจจุบัน	NN	O	B_CLS
ชน	NN	O	I_CLS
เผ่า	NN	O	I_CLS
ตองเหลือง	NN	O	I_CLS
ไม่	NG	O	I_CLS
สามารถ	AX	O	I_CLS
ใช้	VV	O	I_CLS
ชีวิต	NN	O	I_CLS
อยู่	VV	O	I_CLS
ใน	PS	O	I_CLS
ป่า	NN	O	I_CLS
ได้	AX	O	I_CLS
แล้ว	AX	O	E_CLS
_	PU	O	O
เพราะ	CC	O	B_CLS
ป่า	NN	O	I_CLS
ถูก	AX	O	I_CLS
ทำลาย	VV	O	E_CLS
จน	CC	O	B_CLS
ไม่	NG	O	I_CLS
สามารถ	AX	O	I_CLS
จะ	AX	O	I_CLS
ดำรง	VV	O	I_CLS
ชีวิต	NN	O	I_CLS
อยู่	VV	O	I_CLS
ได้	AX	O	I_CLS
ด้วย	PS	O	I_CLS
การ	FX	O	I_CLS
หา	VV	O	I_CLS
ของ	NN	O	I_CLS
ป่า	NN	O	I_CLS
มา	AV	O	I_CLS
รับประทาน	VV	O	I_CLS
เหมือน	VV	O	I_CLS
ใน	PS	O	I_CLS
อดีต	NN	O	E_CLS

ผู้นำ	NN	O	B_CLS
ครอบครัว	NN	O	I_CLS
จึง	CC	O	I_CLS
ต้อง	AX	O	I_CLS
นำ	VV	O	I_CLS
ภรรยา	NN	O	E_CLS
และ	CC	O	B_CLS
ลูก	NN	O	I_CLS
ออก	AV	O	I_CLS
มา	AV	O	I_CLS
รับ	VV	O	I_CLS
จ้าง	VV	O	I_CLS
ชาวบ้าน	NN	O	I_CLS
ตาม	PS	O	I_CLS
หมู่บ้าน	NN	O	I_CLS
_	PU	O	I_CLS
และ	CC	O	I_CLS
อาชีพ	NN	O	I_CLS
ที่	CC	O	I_CLS
ดี	VV	O	I_CLS
ที่สุด	AV	O	I_CLS
ก็	CC	O	I_CLS
คือ	VV	O	I_CLS
การ	FX	O	I_CLS
รับ	VV	O	I_CLS
จ้าง	VV	O	I_CLS
เก็บ	VV	O	I_CLS
ข้าวโพด	NN	O	E_CLS

ทั้งนี้	CC	O	B_CLS
_	PU	O	I_CLS
เมื่อ	CC	O	I_CLS
โรงเรียน	NN	B_LOC	I_CLS
บ้านท่าวะ	NN	E_LOC	I_CLS
_	PU	O	I_CLS
เปิด	VV	O	I_CLS
รับ	VV	O	I_CLS
ลูกหลาน	NN	O	I_CLS
ของ	PS	O	I_CLS
ชน	NN	O	I_CLS
เผ่า	NN	O	I_CLS
ตองเหลือง	NN	O	I_CLS
เข้า	AV	O	I_CLS
เรียน	VV	O	I_CLS
หนังสือ	NN	O	I_CLS
ร่วมกับ	PS	O	I_CLS
เด็ก	NN	O	I_CLS
ๆ	PU	O	I_CLS
_	PU	O	I_CLS
ใน	PS	O	I_CLS
หมู่บ้าน	NN	O	I_CLS
_	PU	O	I_CLS
ชน	NN	O	I_CLS
เผ่า	NN	O	I_CLS
ตองเหลือง	NN	O	I_CLS
ทุก	AJ	O	I_CLS
คน	CL	O	I_CLS
รู้สึก	VV	O	I_CLS
ดีใจ	VV	O	E_CLS

เพราะ	CC	O	B_CLS
อยาก	VV	O	E_CLS
ให้	CC	O	B_CLS
ลูกหลาน	NN	O	I_CLS
ได้	AX	O	I_CLS
เรียน	VV	O	I_CLS
หนังสือ	NN	O	I_CLS
_	PU	O	I_CLS
มี	VV	O	I_CLS
ความรู้	NN	O	I_CLS
_	PU	O	I_CLS
สามารถ	AX	O	I_CLS
อ่าน	VV	O	I_CLS
ออก	AV	O	I_CLS
-	PU	O	I_CLS
เขียน	VV	O	I_CLS
ได้	AX	O	E_CLS

ซึ่ง	CC	O	B_CLS
ทุก	AJ	O	I_CLS
คน	CL	O	I_CLS
ก็	CC	O	I_CLS
ตั้ง	VV	O	I_CLS
ความ	FX	O	I_CLS
หวัง	VV	O	E_CLS
ให้	CC	O	B_CLS
ลูกหลาน	NN	O	I_CLS
มี	VV	O	I_CLS
โอกาส	NN	O	I_CLS
ได้	AX	O	I_CLS
เรียน	VV	O	I_CLS
หนังสือ	NN	O	I_CLS
_	PU	O	I_CLS
นำ	VV	O	I_CLS
ความรู้	NN	O	E_CLS
ที่	CC	O	B_CLS
ได้	VV	O	I_CLS
กลับ	VV	O	I_CLS
มา	AV	O	I_CLS
สอน	VV	O	I_CLS
พ่อแม่	NN	O	I_CLS
ต่อไป	AV	O	E_CLS

นาย	NN	B_TTL	B_CLS
เพชร	NN	B_PER	I_CLS
_	PU	I_PER	I_CLS
ศรีพนาสุข	NN	E_PER	I_CLS
_	PU	O	I_CLS
ชาว	FX	O	I_CLS
เผ่า	NN	O	I_CLS
ตองเหลือง	NN	O	I_CLS
_	PU	O	I_CLS
กล่าว	VV	O	I_CLS
ว่า	CC	O	E_CLS
_	PU	O	O
ครอบครัว	NN	O	B_CLS
ของ	PS	O	I_CLS
ตน	PR	O	I_CLS
มี	VV	O	I_CLS
ลูก	NN	O	I_CLS
_	PU	O	I_CLS
2	NU	B_MEA	I_CLS
_	PU	O	I_CLS
คน	CL	B_MEA	I_CLS
_	PU	O	I_CLS
คน	NN	O	I_CLS
โต	VV	O	I_CLS
เป็น	VV	O	I_CLS
ผู้ชาย	NN	O	I_CLS
_	PU	O	I_CLS
ได้	AX	O	I_CLS
ส่ง	VV	O	I_CLS
ไป	AV	O	I_CLS
เรียน	VV	O	I_CLS
หนังสือ	NN	O	I_CLS
ที่	PS	O	I_CLS
โรงเรียน	NN	B_LOC	I_CLS
บ้านท่าวะ	NN	E_LOC	E_CLS
_	PU	O	O
ส่วน	CC	O	B_CLS
คน	NN	O	I_CLS
เล็ก	VV	O	I_CLS
เป็น	VV	O	I_CLS
หญิง	NN	O	I_CLS
ยัง	AX	O	I_CLS
ไป	VV	O	I_CLS
โรงเรียน	NN	O	I_CLS
ไม่	NG	O	I_CLS
ได้	AX	O	E_CLS
_	PU	O	O
จึง	CC	O	B_CLS
ต้อง	AX	O	I_CLS
นำ	VV	O	I_CLS
ลูก	NN	O	I_CLS
เร่ร่อน	VV	O	I_CLS
ออก	AV	O	I_CLS
มา	AV	O	I_CLS
รับ	VV	O	I_CLS
จ้าง	VV	O	I_CLS
เก็บ	VV	O	I_CLS
ข้าวโพด	NN	O	I_CLS
ด้วย	AV	O	E_CLS

แต่	CC	O	B_CLS
ตั้งใจ	VV	O	I_CLS
ว่า	CC	O	E_CLS
_	PU	O	O
หาก	CC	O	B_CLS
ลูก	NN	O	I_CLS
โต	VV	O	I_CLS
ขึ้น	AV	O	E_CLS
และ	CC	O	B_CLS
สามารถ	AX	O	I_CLS
ช่วยเหลือ	VV	O	I_CLS
ตัวเอง	PR	O	I_CLS
ได้	AX	O	I_CLS
มาก	VV	O	I_CLS
กว่า	PS	O	I_CLS
นี้	PR	O	I_CLS
_	PU	O	I_CLS
จะ	AX	O	I_CLS
ส่ง	VV	O	I_CLS
ลูกสาว	NN	O	I_CLS
คน	NN	O	I_CLS
เล็ก	VV	O	I_CLS
ไป	AV	O	I_CLS
เรียน	VV	O	I_CLS
ที่	PS	O	I_CLS
โรงเรียน	NN	O	I_CLS
เหมือน	VV	O	I_CLS
พี่	NN	O	I_CLS
ชาย	NN	O	I_CLS
อย่าง	FX	O	I_CLS
แน่นอน	VV	O	E_CLS

ผม	PR	O	B_CLS
อยาก	VV	O	E_CLS
ให้	CC	O	B_CLS
ลูก	NN	O	I_CLS
ๆ	PU	O	I_CLS
_	PU	O	I_CLS
ได้	AX	O	I_CLS
เรียน	VV	O	I_CLS
หนังสือ	NN	O	E_CLS
_	PU	O	O
เพื่อ	CC	O	B_CLS
จะ	AX	O	I_CLS
ได้	AX	O	I_CLS
มี	VV	O	I_CLS
ความรู้	NN	O	I_CLS
_	PU	O	I_CLS
